id,server,except_server,activityId,activityGroup,activityExclude,,isopen,area,acType,seType,startTimeType,startTime,endTime,appearTime,disappearTime,effectiveTime,levelVis,vipVis,conditionVis,conditionNum,serverLimit,playerLimit,reissue,plate,channelType,channel,integral,,,,,,,,,,
269,"[[1,9999999999]]",,16,,,华容道双倍 - Hoa Dung Đạo (X2),1,2,6,106,1,2026/05/18 5/00/00,2026/05/19 5/00/00,2026/05/18 5/00/00,2026/05/19 5/00/00,,18,0,,,0,0,2,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,"[[1,9999999999]]",,138,,,令牌特惠 - Ưu Đãi Lệnh Bài,1,2,111,111,1,2026/05/19 5/00/00,2026/05/22 5/00/00,2026/05/19 5/00/00,2026/05/22 5/00/00,,20,0,,,168,0,1,0,,,,,,,,,,,,,
389,"[[1,9999999999]]",,118,,,淬炼石特惠 - Ưu đãi Đá Tôi Luyện,1,2,111,111,1,2026/05/19 5/00/00,2026/05/22 5/00/00,2026/05/19 5/00/00,2026/05/22 5/00/00,,26,0,,,168,0,1,0,,,,,,,,,,,,,
2334,"[[1,9999999999]]",,2007,,,坐骑特惠-墨麒麟 - Ưu Đãi Tọa Kỵ - Mặc Kỳ Lân,1,2,111,111,1,2026/05/19 5/00/00,2026/05/22 5/00/00,2026/05/19 5/00/00,2026/05/22 5/00/00,,60,0,,,168,0,1,0,,,,,,,,,,,,,
2712,"[[1,9999999999]]",,11001,,,每日阵法特惠 - Ưu đãi trận pháp mỗi ngày,1,3,163,163,1,2026/05/19 5/00/00,2099/05/19 5/00/00,2026/05/19 5/00/00,2099/05/19 5/00/00,,80,0,,,168,0,2,0,,,,,,,,,,,,,
2789,"[[1,9999999999]]",,2025,,,阵法特惠 - Ưu đãi trận pháp,1,2,111,111,1,2026/05/19 5/00/00,2026/05/22 5/00/00,2026/05/19 5/00/00,2026/05/22 5/00/00,,80,0,,,168,0,1,0,,,,,,,,,,,,,
1504,"[[1,9999999999]]",,3510,,,神将集结 - Thần tướng hạn thời,1,1,153,153,1,2026/05/19 5/00/00,2026/05/22 5/00/00,2026/05/19 5/00/00,2026/05/22 5/00/00,,10,0,,,168,0,1,0,,,,,,,,,,,,,
1505,"[[1,9999999999]]",,3511,,,神将任务 - Nhiệm vụ thần tướng,1,1,103,145,1,2026/05/19 5/00/00,2026/05/22 5/00/00,2026/05/19 5/00/00,2026/05/22 5/00/00,,10,0,,,0,0,1,0,,,,,,,,,,,,,
1509,"[[1,9999999999]]",,241,,,万能神将令特卖 - Bán Lệnh Thần Tướng Vạn Năng,1,2,111,111,1,2026/05/19 5/00/00,2026/05/22 5/00/00,2026/05/19 5/00/00,2026/05/22 5/00/00,,10,0,,,168,0,1,0,,,,,,,,,,,,,
1506,"[[1,9999999999]]",,3505,,,限时神将-诸葛亮 - Thần Tướng Hạn Thời (Gia Cát Lượng),1,1,103,103,1,2026/05/19 5/00/00,2026/05/22 5/00/00,2026/05/19 5/00/00,2026/05/22 5/00/00,,10,0,,,168,0,1,0,,,,,,,,,,,,,
1507,"[[1,9999999999]]",,3503,,,限时神将-周瑜 - Chu Du (SSR+),1,1,103,103,1,2026/05/19 5/00/00,2026/05/22 5/00/00,2026/05/19 5/00/00,2026/05/22 5/00/00,,10,0,,,168,0,1,0,,,,,,,,,,,,,
1606,"[[1,9999999999]]",,3502,,,限时神将-司马懿 - Tư Mã Ý (SSR+),1,1,103,103,1,2026/05/19 5/00/00,2026/05/22 5/00/00,2026/05/19 5/00/00,2026/05/22 5/00/00,,10,0,,,168,0,1,0,,,,,,,,,,,,,
1345,"[[1,9999999999]]",,266,,,至尊豪礼（万能神将令） - Hào Lễ Chí Tôn (Lệnh Thần Tướng Vạn Năng),1,2,111,111,1,2026/05/19 5/00/00,2026/05/22 5/00/00,2026/05/19 5/00/00,2026/05/22 5/00/00,,10,0,,,168,0,1,0,,,,,,,,,,,,,
33,"[[1,9999999999]]",,15,,,长坂坡双倍 - X2 Dốc Trường Bản,1,2,6,106,1,2026/05/19 5/00/00,2026/05/20 5/00/00,2026/05/19 5/00/00,2026/05/20 5/00/00,,21,0,,,168,0,2,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,"[[1,9999999999]]",,43,,,乘胜追击 - Thừa Thắng Truy Kích,1,2,6,106,1,2026/05/20 5/00/00,2026/05/21 5/00/00,2026/05/20 5/00/00,2026/05/21 5/00/00,,10,0,,,168,0,2,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3201,"[[1,9999999999]]",,2047,,,军师华佗直购 - Mua trực tiếp Quân Sư Hoa Đà,1,2,99,111,1,2026/05/21 5/00/00,2026/05/24 5/00/00,2026/05/21 5/00/00,2026/05/24 5/00/00,,55,0,,,168,0,1,0,,,,,,,,,,,,,
1166,"[[1,9999999999]]",,209,,,至宝特惠 - Ưu Đãi Chí Bảo,1,2,111,111,1,2026/05/21 5/00/00,2026/05/24 5/00/00,2026/05/21 5/00/00,2026/05/24 5/00/00,,26,0,,,168,0,1,0,,,,,,,,,,,,,
1200,"[[1,9999999999]]",,258,,,名将特惠 - Ưu đãi danh tướng,1,2,111,111,1,2026/05/21 5/00/00,2026/05/23 5/00/00,2026/05/21 5/00/00,2026/05/23 5/00/00,,10,0,,,168,0,1,0,,,,,,,,,,,,,
2524,"[[1,9999999999]]",,2002,,,兵法研习 - Binh Pháp Nghiên Tập,1,2,159,159,1,2026/05/22 5/00/00,2026/05/24 5/00/00,2026/05/22 5/00/00,2026/05/24 5/00/00,,55,0,,,168,0,2,0,,,,,,,,,,,,,
1587,"[[1,9999999999]]",,300,,,张�A16升18直购 - Mua trực tiếp Trương �A 16 lên 18,1,2,99,111,1,2026/05/21 5/00/00,2026/05/25 5/00/00,2026/05/21 5/00/00,2026/05/25 5/00/00,,10,0,,,168,0,1,0,,,,,,,,,,,,,
2444,"[[1,9999999999]]",,2009,,,张辽16升18直购 - Mua trực tiếp Trương Liêu 16 lên 18,1,2,99,111,1,2026/05/21 5/00/00,2026/05/25 5/00/00,2026/05/21 5/00/00,2026/05/25 5/00/00,,10,0,,,168,0,1,0,,,,,,,,,,,,,
149,"[[1,9999999999]]",,48,,,逐鹿天下 - Tranh Đoạt Thiên Hạ,1,2,1,1,1,2026/05/21 5/00/00,2026/05/25 5/00/00,2026/05/21 5/00/00,2026/05/25 5/00/00,,22,0,,,168,0,1,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3529,"[[1,9999999999]]",,7604,,,绝世无双3选1 - Tuyệt Thế Vô Song: Chọn 1 Trong 3,1,1,165,165,1,2026/05/22 5/00/00,2026/05/25 5/00/00,2026/05/22 5/00/00,2026/05/25 5/00/00,,10,0,,,168,0,1,0,,,1,,,,,,,,,,
4061,"[[1,9999999999]]",,315,,,绝世豪礼 - Hào Lễ Tuyệt Thế,1,2,1,1,1,2026/05/22 5/00/00,2026/05/25 5/00/00,2026/05/22 5/00/00,2026/05/25 5/00/00,,10,0,,,168,0,1,0,,,,,,,,,,,,,
4062,"[[1,9999999999]]",,2046,,,绝世无双促销 - Khuyến Mãi Tuyệt Thế Vô Song,1,2,111,111,1,2026/05/22 5/00/00,2026/05/25 5/00/00,2026/05/22 5/00/00,2026/05/25 5/00/00,,10,0,,,168,0,1,0,,,,,,,,,,,,,
135,"[[1,9999999999]]",,29,,,登陆有礼（周末狂欢） - Đăng Nhập Có Quà (Cuồng Hoan Cuối Tuần),1,2,1,1,1,2026/05/22 5/00/00,2026/05/25 5/00/00,2026/05/22 5/00/00,2026/05/25 5/00/00,,6,0,,,168,0,1,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4063,"[[1,9999999999]]",,131,,,夺宝转盘-20关羽 - Vòng Quay Đoạt Bảo - Quan Vũ 20,1,2,134,134,1,2026/05/23 5/00/00,2026/05/26 5/00/00,2026/05/23 5/00/00,2026/05/26 5/00/00,,31,0,,,168,0,2,0,,,,,,,,,,,,,
121,"[[1,9999999999]]",,12,,,沙盘演武双倍 - Diễn Võ Sa Bàn (X2),1,2,6,106,1,2026/05/23 5/00/00,2026/05/25 5/00/00,2026/05/23 5/00/00,2026/05/25 5/00/00,,26,0,,,168,0,2,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,25/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2107,"[[1,9999999999]]",,176,,,累积充值-魏国 - Nạp Tích Lũy (Nước Ngụy),1,2,9,1,1,2026/05/25 5/00/00,2026/06/01 5/00/00,2026/05/25 5/00/00,2026/06/01 5/00/00,,10,0,,,168,0,1,0,,,,,,,,,,,,,
2105,"[[1,9999999999]]",,230,,,补给特惠-杨修 - Ưu Đãi Tiếp Tế - Dương Tu,1,2,111,111,1,2026/05/25 5/00/00,2026/05/27 5/00/00,2026/05/25 5/00/00,2026/05/27 5/00/00,,20,0,,,168,0,1,0,,,,,,,,,,,,,
2121,"[[1,9999999999]]",,228,,,宝物洗练 - Tẩy Luyện Bảo Vật,1,2,111,111,1,2026/05/25 5/00/00,2026/05/28 5/00/00,2026/05/25 5/00/00,2026/05/28 5/00/00,,26,0,,,168,0,1,0,,,,,,,,,,,,,
2106,"[[1,9999999999]]",,256,,,每周特卖-魏国 - Đặc Bán Hàng Tuần - Ngụy Quốc,1,2,111,111,1,2026/05/25 5/00/00,2026/06/01 5/00/00,2026/05/25 5/00/00,2026/06/01 5/00/00,,10,0,,,168,0,1,0,,,,,,,,,,,,,
2108,"[[1,9999999999]]",,136,,,巅峰之星-杨修 - Ngôi Sao Đỉnh Cao - Dương Tu,1,2,1,1,1,2026/05/25 5/00/00,2026/05/28 5/00/00,2026/05/25 5/00/00,2026/05/28 5/00/00,,36,0,,,168,0,1,0,,,,,,,,,,,,,
2109,"[[1,9999999999]]",,53,,,唯才是举 - Duy Tài Thị Cử,1,2,1,1,1,2026/05/25 5/00/00,2026/05/28 5/00/00,2026/05/25 5/00/00,2026/05/28 5/00/00,,10,0,,,168,0,1,0,,,,,,,,,,,,,
2110,"[[1,9999999999]]",,57,,,铜雀令兑换 - Đổi Lệnh Đồng Tước,1,2,2,1,1,2026/05/25 5/00/00,2026/05/28 5/00/00,2026/05/25 5/00/00,2026/05/28 5/00/00,,10,0,,,168,0,2,0,,,,,,,,,,,,,
2147,"[[1,9999999999]]",,183,,,神兽特惠 - Ưu đãi Thần Thú,1,2,111,111,1,2026/05/25 5/00/00,2026/05/28 5/00/00,2026/05/25 5/00/00,2026/05/28 5/00/00,,80,0,,,168,0,1,0,,,,,,,,,,,,,
2148,"[[1,9999999999]]",,194,,,武魂星盘-三合一 - Tinh Bàn Võ Hồn - Tam Hợp Nhất,1,2,140,140,1,2026/05/25 5/00/00,2026/05/28 5/00/00,2026/05/25 5/00/00,2026/05/28 5/00/00,,26,0,,,168,0,1,0,,,,,,,,,,,,,
2149,"[[1,9999999999]]",,156,,,武魂特惠 - Ưu Đãi Võ Hồn,1,2,111,111,1,2026/05/25 5/00/00,2026/05/28 5/00/00,2026/05/25 5/00/00,2026/05/28 5/00/00,,26,0,,,168,0,1,0,,,,,,,,,,,,,
4064,"[[1,9999999999]]",,80106,,,专属武器限时打造 - Rèn vũ khí chuyên dụng giới hạn,1,1,167,167,1,2026/05/25 5/00/00,2026/05/28 5/00/00,2026/05/25 5/00/00,2026/05/28 5/00/00,,26,0,,,168,0,2,0,,,,,,,,,,,,,专属武器限时打造 - Rèn vũ khí chuyên dụng giới hạn
2145,"[[1,9999999999]]",,245,,,专属特卖 - Đặc Bán Trang Bị Chuyên Dụng,1,2,111,111,1,2026/05/25 5/00/00,2026/05/28 5/00/00,2026/05/25 5/00/00,2026/05/28 5/00/00,,100,0,,,0,0,1,0,,,,,,,,,,,,,
2117,"[[1,9999999999]]",,232,,,魏武之赐-杨修 - Ngụy Vũ Chi Tứ - Dương Tu,1,2,1,1,1,2026/05/25 5/00/00,2026/06/01 5/00/00,2026/05/25 5/00/00,2026/06/01 5/00/00,,6,0,,,168,0,1,0,,,,,,,,,,,,,
296,"[[1,9999999999]]",,16,,,华容道双倍 - Hoa Dung Đạo (X2),1,2,6,106,1,2026/05/25 5/00/00,2026/05/26 5/00/00,2026/05/25 5/00/00,2026/05/26 5/00/00,,18,0,,,168,0,2,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,"[[1,9999999999]]",,138,,,令牌特惠 - Ưu Đãi Lệnh Bài,1,2,111,111,1,2026/05/26 5/00/00,2026/05/29 5/00/00,2026/05/26 5/00/00,2026/05/29 5/00/00,,20,0,,,168,0,1,0,,,,,,,,,,,,,
243,"[[1,9999999999]]",,118,,,淬炼石特惠 - Ưu đãi Đá Tôi Luyện,1,2,111,111,1,2026/05/26 5/00/00,2026/05/29 5/00/00,2026/05/26 5/00/00,2026/05/29 5/00/00,,26,0,,,168,0,1,0,,,,,,,,,,,,,
2446,"[[1,9999999999]]",,2011,,,坐骑特惠-囚牛 - Ưu Đãi Tọa Kỵ - Tỳ Ngưu,1,2,111,111,1,2026/05/26 5/00/00,2026/05/29 5/00/00,2026/05/26 5/00/00,2026/05/29 5/00/00,,60,0,,,312,0,1,0,,,,,,,,,,,,,
3120,"[[1,9999999999]]",,3510,,,神将集结 - Thần tướng hạn thời,1,1,153,153,1,2026/05/26 5/00/00,2026/05/29 5/00/00,2026/05/26 5/00/00,2026/05/29 5/00/00,,10,0,,,168,0,1,0,,,,,,,,,,,,,
3121,"[[1,9999999999]]",,3511,,,神将任务 - Nhiệm vụ thần tướng,1,1,103,145,1,2026/05/26 5/00/00,2026/05/29 5/00/00,2026/05/26 5/00/00,2026/05/29 5/00/00,,10,0,,,0,0,1,0,,,,,,,,,,,,,
3125,"[[1,9999999999]]",,241,,,万能神将令特卖 - Bán Lệnh Thần Tướng Vạn Năng,1,2,111,111,1,2026/05/26 5/00/00,2026/05/29 5/00/00,2026/05/26 5/00/00,2026/05/29 5/00/00,,10,0,,,168,0,1,0,,,,,,,,,,,,,
3123,"[[1,9999999999]]",,3509,,,限时神将-夏侯渊 - Thần Tướng Hạn Thời (Hạ Hầu Uyên SSR+),1,1,103,103,1,2026/05/26 5/00/00,2026/05/29 5/00/00,2026/05/26 5/00/00,2026/05/29 5/00/00,,10,0,,,168,0,1,0,,,,,,,,,,,,,
3232,"[[1,9999999999]]",,3506,,,限时神将-弓吕布 - Thần Tướng Hạn Thời (Lữ Bố Cung),1,1,103,103,1,2026/05/26 5/00/00,2026/05/29 5/00/00,2026/05/26 5/00/00,2026/05/29 5/00/00,,10,0,,,168,0,1,0,,,,,,,,,,,,,
3233,"[[1,9999999999]]",,3508,,,限时神将-凌统 - Lăng Thống (SSR+),1,1,103,103,1,2026/05/26 5/00/00,2026/05/29 5/00/00,2026/05/26 5/00/00,2026/05/29 5/00/00,,10,0,,,168,0,1,0,,,,,,,,,,,,,
4065,"[[1,9999999999]]",,266,,,至尊豪礼（万能神将令） - Hào Lễ Chí Tôn (Lệnh Thần Tướng Vạn Năng),1,2,111,111,1,2026/05/26 5/00/00,2026/05/29 5/00/00,2026/05/26 5/00/00,2026/05/29 5/00/00,,10,0,,,168,0,1,0,,,,,,,,,,,,,
297,"[[1,9999999999]]",,15,,,长坂坡双倍 - X2 Dốc Trường Bản,1,2,6,106,1,2026/05/26 5/00/00,2026/05/27 5/00/00,2026/05/26 5/00/00,2026/05/27 5/00/00,,21,0,,,168,0,2,0,,,,,,,,,,,,,
2868,"[[1,9999999999]]",,2025,,,阵法特惠 - Ưu đãi trận pháp,1,2,111,111,1,2026/05/26 5/00/00,2026/05/29 5/00/00,2026/05/26 5/00/00,2026/05/29 5/00/00,,80,0,,,168,0,1,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,"[[1,9999999999]]",,43,,,乘胜追击 - Thừa Thắng Truy Kích,1,2,6,106,1,2026/05/27 5/00/00,2026/05/28 5/00/00,2026/05/27 5/00/00,2026/05/28 5/00/00,,10,0,,,168,0,2,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,"[[1,9999999999]]",,2012,,,至宝特惠 - Ưu Đãi Chí Bảo,1,2,111,111,1,2026/05/28 5/00/00,2026/05/31 5/00/00,2026/05/28 5/00/00,2026/05/31 5/00/00,,26,0,,,168,0,1,0,,,,,,,,,,,,,
1591,"[[1,9999999999]]",,306,,,名将特惠 - Ưu Đãi Danh Tướng,1,2,111,111,1,2026/05/28 5/00/00,2026/05/30 5/00/00,2026/05/28 5/00/00,2026/05/30 5/00/00,,10,0,,,168,0,1,0,,,,,,,,,,,,,
2919,"[[1,9999999999]]",,2023,,,神石特惠-返场 - Ưu đãi Thạch Thần - Tái xuất,1,2,99,111,1,2026/05/28 5/00/00,2026/05/31 5/00/00,2026/05/28 5/00/00,2026/05/31 5/00/00,,55,0,,,168,0,1,0,,,,,,,,,,,,,
1733,"[[1,9999999999]]",,314,,,主将飞升合辑 - Tuyển tập Chủ tướng phi thăng,1,2,99,111,1,2026/05/28 5/00/00,2026/06/01 5/00/00,2026/05/28 5/00/00,2026/06/01 5/00/00,,10,0,,,168,0,1,0,,,,,,,,,,,,,
1750,"[[1,9999999999]]",,48,,,逐鹿天下 - Tranh Đoạt Thiên Hạ,1,2,1,1,1,2026/05/28 5/00/00,2026/06/01 5/00/00,2026/05/28 5/00/00,2026/06/01 5/00/00,,22,0,,,168,0,1,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4066,"[[1,9999999999]]",,2166,,,兵法研习 - Binh Pháp Nghiên Tập,1,2,159,159,1,2026/05/29 5/00/00,2026/05/31 5/00/00,2026/05/29 5/00/00,2026/05/31 5/00/00,,55,0,,,168,0,2,0,,,,,,,,,,,,,
2973,"[[1,9999999999]]",,7602,,,绝世无双3选1 - Tuyệt Thế Vô Song: Chọn 1 Trong 3,1,1,165,165,1,2026/05/29 5/00/00,2026/06/01 5/00/00,2026/05/29 5/00/00,2026/06/01 5/00/00,,10,0,,,168,0,1,0,,,1,,,,,,,,,,
4067,"[[1,9999999999]]",,319,,,绝世豪礼 - Hào Lễ Tuyệt Thế,1,2,1,1,1,2026/05/29 5/00/00,2026/06/01 5/00/00,2026/05/29 5/00/00,2026/06/01 5/00/00,,10,0,,,168,0,1,0,,,,,,,,,,,,,
4068,"[[1,9999999999]]",,2046,,,绝世无双促销 - Khuyến Mãi Tuyệt Thế Vô Song,1,2,111,111,1,2026/05/29 5/00/00,2026/06/01 5/00/00,2026/05/29 5/00/00,2026/06/01 5/00/00,,10,0,,,168,0,1,0,,,,,,,,,,,,,
1182,"[[1,9999999999]]",,29,,,登陆有礼（周末狂欢） - Đăng Nhập Có Quà (Cuồng Hoan Cuối Tuần),1,2,1,1,1,2026/05/29 5/00/00,2026/06/01 5/00/00,2026/05/29 5/00/00,2026/06/01 5/00/00,,6,0,,,168,0,1,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,"[[1,9999999999]]",,131,,,夺宝转盘-20庞统 - Vòng Quay Đoạt Bảo - Bàng Thống 20,1,2,134,134,1,2026/05/30 5/00/00,2026/06/02 5/00/00,2026/05/30 5/00/00,2026/06/02 5/00/00,,31,0,,,168,0,2,0,,,,,,,,,,,,,
299,"[[1,9999999999]]",,12,,,沙盘演武双倍 - Diễn Võ Sa Bàn (X2),1,2,6,106,1,2026/05/30 5/00/00,2026/06/01 5/00/00,2026/05/30 5/00/00,2026/06/01 5/00/00,,26,0,,,168,0,2,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sự kiện 1/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4030,"[[1,9999999999]]",,326,,,材料丰产 - Nguyên Liệu Bội Thu,1,2,6,106,1,2026/04/26 5/00/00,2026/05/04 5/00/00,2026/04/26 5/00/00,2026/05/04 5/00/00,,10,0,,,0,0,2,0,,,,,,,,,,,,,
4031,"[[1,9999999999]]",,299,,,天灯祈福任务 - Nhiệm vụ cầu nguyện đèn trời,1,1,145,145,1,2026/04/26 5/00/00,2026/05/01 5/00/00,2026/04/26 5/00/00,2026/05/01 5/00/00,,10,0,,,0,0,2,0,,,,,,,,,,,,,
4032,"[[1,9999999999]]",,7002,,,天灯祈福 - Cầu nguyện đèn trời,1,1,154,154,1,2026/04/26 5/00/00,2026/05/01 5/00/00,2026/04/26 5/00/00,2026/05/01 5/00/00,,10,0,,,0,0,2,0,,,,,,,,,,,,,
4034,"[[1,9999999999]]",,2161,,,五一军师大促 - Khuyến mãi Quân sư Ngày 1/5,1,2,111,111,1,2026/04/29 5/00/00,2026/05/02 5/00/00,2026/04/29 5/00/00,2026/05/02 5/00/00,,10,0,,,168,0,1,0,,,,,,,,,,,,,
4035,"[[1,9999999999]]",,2162,,,五一坐骑大促 - Khuyến mãi Tọa kỵ Ngày 1/5,1,2,111,111,1,2026/04/27 5/00/00,2026/05/01 5/00/00,2026/04/27 5/00/00,2026/05/01 5/00/00,,60,0,,,168,0,1,0,,,,,,,,,,,,,
593,"[[1,9999999999]]",,203,,,战无不胜 - Chiến Vô Bất Thắng,1,2,6,106,1,2026/04/26 5/00/00,2026/05/04 5/00/00,2026/04/26 5/00/00,2026/05/04 5/00/00,,10,0,,,0,0,2,0,,,,,,,,,,,,,
4033,"[[1,9999999999]]",,1017,,,欢度五一 - Vui đón Ngày Quốc tế Lao động,1,2,1,1,1,2026/04/26 5/00/00,2026/05/04 5/00/00,2026/04/26 5/00/00,2026/05/04 5/00/00,,10,0,,,0,0,1,0,,,,,,,,,,,,,
2742,"[[1,9999999999]]",,1007,,,圣诞狂欢 - Chung Vui Noel,1,2,106,106,1,2026/04/26 5/00/00,2026/05/04 5/00/00,2026/04/26 5/00/00,2026/05/04 5/00/00,,26,0,,,0,0,2,0,,,,,,,,,,,,,
2743,"[[1,9999999999]]",,1008,,,圣诞兑换 - Đổi Noel,1,2,4,1,1,2026/04/26 5/00/00,2026/05/04 5/00/00,2026/04/26 5/00/00,2026/05/04 5/00/00,,26,0,,,0,0,2,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sự kiệp gộp máy chủ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,"[[1,9999999999]]",,8011,,,合服活动 - Hoạt Động Hợp Máy Chủ,1,1,156,156,4,0,192,0,192,,26,0,,,0,0,2,0,,,,,,,,,,,,,
1805,"[[1,9999999999]]",,8007,,,合服登录 - Đăng Nhập Hợp Máy Chủ,1,1,1,145,4,0,192,0,192,,26,0,,,0,0,2,0,,,,,,,,,,,,,
1806,"[[1,9999999999]]",,8009,,,合服任务 - Nhiệm Vụ Hợp Máy Chủ,1,1,1,145,4,0,192,0,192,,26,0,,,0,0,2,0,,,,,,,,,,,,,
1807,"[[1,9999999999]]",,8010,,,合服特权 - Đặc Quyền Hợp Máy Chủ,1,1,6,106,4,0,192,0,192,,26,0,,,0,0,2,0,,,,,,,,,,,,,
1808,"[[1,9999999999]]",,8012,,,合服狂欢节 - Lễ Hội Hợp Máy Chủ,1,2,111,111,1,2026/04/27 11/00/00,2026/04/30 11/00/00,2026/04/27 11/00/00,2026/04/30 11/00/00,,26,0,,,168,0,1,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Thức tỉnh chiến hồn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1714,"[[1,9999999999]]",,313,,,战魂觉醒（马腾） - Thức Tỉnh Chiến Hồn (Mã Đằng),1,3,147,145,1,2026/03/16  5/00/00,2099/03/23  5/00/00,2026/03/16  5/00/00,2099/03/23  5/00/00,,10,0,,,168,0,2,0,,,,,,,,,,,,,
1816,"[[1,9999999999]]",,324,,,战魂觉醒-孙尚香 - Thức Tỉnh Chiến Hồn - Tôn Thượng Hương,1,3,147,145,1,2026/03/23  5/00/00,2099/03/30  5/00/00,2026/03/23  5/00/00,2099/03/30  5/00/00,,10,0,,,168,0,2,0,,,,,,,,,,,,,
1938,"[[1,9999999999]]",,330,,,战魂觉醒-蔡文姬 - Thức Tỉnh Chiến Hồn - Thái Văn Cơ,1,3,147,145,1,2026/03/30  5/00/00,2099/04/06  5/00/00,2026/03/30  5/00/00,2099/04/06  5/00/00,,10,0,,,168,0,2,0,,,,,,,,,,,,,
2046,"[[1,9999999999]]",,334,,,战魂觉醒-陈宫 - Thức Tỉnh Chiến Hồn - Trần Cung,1,3,147,145,1,2026/04/06  5/00/00,2099/04/13  5/00/00,2026/04/06  5/00/00,2099/04/13  5/00/00,,10,0,,,168,0,2,0,,,,,,,,,,,,,
2152,"[[1,9999999999]]",,337,,,战魂觉醒-张梁 - Thức Tỉnh Chiến Hồn - Trương Lương,1,3,147,145,1,2026/04/13  5/00/00,2099/04/20  5/00/00,2026/04/13  5/00/00,2099/04/20  5/00/00,,10,0,,,168,0,2,0,,,,,,,,,,,,,
2266,"[[1,9999999999]]",,6003,,,战魂觉醒-徐庶 - Thức Tỉnh Chiến Hồn - Từ Thứ,1,3,147,145,1,2026/04/20  5/00/00,2099/04/27  5/00/00,2026/04/20  5/00/00,2099/04/27  5/00/00,,10,0,,,168,0,2,0,,,,,,,,,,,,,
2395,"[[1,9999999999]]",,6005,,,战魂觉醒-孟获 - Thức Tỉnh Chiến Hồn - Mạnh Hoạch,1,3,147,145,1,2026/04/27  5/00/00,2099/05/04  5/00/00,2026/04/27  5/00/00,2099/05/04  5/00/00,,10,0,,,168,0,2,0,,,,,,,,,,,,,
2521,"[[1,9999999999]]",,6007,,,战魂觉醒-乐进 - Thức Tỉnh Chiến Hồn - Nhạc Tiến,1,3,147,145,1,2026/05/04  5/00/00,2099/05/11  5/00/00,2026/05/04  5/00/00,2099/05/11  5/00/00,,10,0,,,168,0,2,0,,,,,,,,,,,,,
2597,"[[1,9999999999]]",,6009,,,战魂觉醒-关银屏 - Thức Tỉnh Chiến Hồn - Quan Ngân Bình,1,3,147,145,1,2026/05/11  5/00/00,2099/05/18  5/00/00,2026/05/11  5/00/00,2099/05/18  5/00/00,,10,0,,,168,0,2,0,,,,,,,,,,,,,
2717,"[[1,9999999999]]",,6010,,,战魂觉醒-魏延 - Thức Tỉnh Chiến Hồn - Ngụy Diên,1,3,147,145,1,2026/05/18  5/00/00,2099/05/25  5/00/00,2026/05/18  5/00/00,2099/05/25  5/00/00,,10,0,,,168,0,2,0,,,,,,,,,,,,,
2820,"[[1,9999999999]]",,6011,,,战魂觉醒-于禁 - Thức Tỉnh Chiến Hồn - Vu Cấm,1,3,147,145,1,2026/05/25  5/00/00,2099/06/01  5/00/00,2026/05/25  5/00/00,2099/06/01  5/00/00,,10,0,,,168,0,2,0,,,,,,,,,,,,,
2927,"[[1,9999999999]]",,6014,,,战魂觉醒-袁绍 - Thức Tỉnh Chiến Hồn - Viên Thiệu,1,3,147,145,1,2026/06/01  5/00/00,2099/06/08  5/00/00,2026/06/01  5/00/00,2099/06/08  5/00/00,,10,0,,,168,0,2,0,,,,,,,,,,,,,
3026,"[[1,9999999999]]",,6016,,,战魂觉醒-马岱 - Thức Tỉnh Chiến Hồn - Mã Đại,1,3,147,145,1,2026/06/08  5/00/00,2099/06/15  5/00/00,2026/06/08  5/00/00,2099/06/15  5/00/00,,10,0,,,168,0,2,0,,,,,,,,,,,,,
